Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,Tract_CDC_Population
2021,VA,Virginia,Mecklenburg,51117,51117930200,5979
2021,VA,Virginia,Henrico,51087,51087200116,5689
2021,VA,Virginia,Halifax,51083,51083930600,6193
2021,VA,Virginia,Hanover,51085,51085320200,5891
2021,VA,Virginia,Hanover,51085,51085321403,2862
2021,VA,Virginia,Greene,51079,51079030102,5393
2021,VA,Virginia,Mecklenburg,51117,51117930600,3613
2021,VA,Virginia,Northampton,51131,51131930100,4376
2021,VA,Virginia,Mecklenburg,51117,51117930102,2933
2021,VA,Virginia,Hanover,51085,51085320801,2577
2021,VA,Virginia,Prince William,51153,51153900100,3107
2021,VA,Virginia,Henry,51089,51089010400,3875
2021,VA,Virginia,Roanoke,51161,51161030600,7298
2021,VA,Virginia,Pittsylvania,51143,51143010801,2510
2021,VA,Virginia,Prince Edward,51147,51147930201,3666
2021,VA,Virginia,Prince William,51153,51153901222,2604
2021,VA,Virginia,Pulaski,51155,51155210700,3515
2021,VA,Virginia,Roanoke,51161,51161031202,6152
2021,VA,Virginia,Prince Edward,51147,51147930202,3571
2021,VA,Virginia,Roanoke,51161,51161030205,3875
2021,VA,Virginia,Hanover,51085,51085320300,4061
2021,VA,Virginia,Prince William,51153,51153900801,5385
2021,VA,Virginia,Louisa,51109,51109950400,2911
2021,VA,Virginia,Pulaski,51155,51155210600,4086
2021,VA,Virginia,Roanoke,51161,51161030702,5668
2021,VA,Virginia,Powhatan,51145,51145500400,5005
2021,VA,Virginia,King William,51101,51101950300,3415
2021,VA,Virginia,Page,51139,51139030100,2582
2021,VA,Virginia,Montgomery,51121,51121021200,6311
2021,VA,Virginia,Prince William,51153,51153901008,5956
2021,VA,Virginia,Mecklenburg,51117,51117930400,5562
2021,VA,Virginia,Loudoun,51107,51107611005,5389
2021,VA,Virginia,Prince William,51153,51153901203,3800
2021,VA,Virginia,Henrico,51087,51087200106,4516
2021,VA,Virginia,Halifax,51083,51083930302,4637
2021,VA,Virginia,Loudoun,51107,51107610506,4581
2021,VA,Virginia,Halifax,51083,51083930800,4291
2021,VA,Virginia,Nelson,51125,51125950100,5696
2021,VA,Virginia,Lee,51105,51105950300,5532
2021,VA,Virginia,Loudoun,51107,51107611806,5935
2021,VA,Virginia,Prince William,51153,51153900600,7386
2021,VA,Virginia,Pulaski,51155,51155210100,6992
2021,VA,Virginia,Page,51139,51139030500,5957
2021,VA,Virginia,Pittsylvania,51143,51143011001,4539
2021,VA,Virginia,Henrico,51087,51087200126,3627
2021,VA,Virginia,Hanover,51085,51085320804,5058
2021,VA,Virginia,Halifax,51083,51083930500,4099
2021,VA,Virginia,Northumberland,51133,51133020200,3135
2021,VA,Virginia,Henrico,51087,51087200122,4379
2021,VA,Virginia,Hanover,51085,51085320803,5281
2021,VA,Virginia,Loudoun,51107,51107610604,6547
2021,VA,Virginia,Powhatan,51145,51145500102,5519
2021,VA,Virginia,Hanover,51085,51085321201,4555
2021,VA,Virginia,Rappahannock,51157,51157950100,2692
2021,VA,Virginia,Rappahannock,51157,51157950200,4681
2021,VA,Virginia,Henrico,51087,51087200123,3032
2021,VA,Virginia,Hanover,51085,51085320805,2938
2021,VA,Virginia,Hanover,51085,51085320702,2999
2021,VA,Virginia,Roanoke,51161,51161030802,4713
2021,VA,Virginia,Henrico,51087,51087200105,6130
2021,VA,Virginia,Henrico,51087,51087200407,4791
2021,VA,Virginia,Prince William,51153,51153901236,4102
2021,VA,Virginia,Henrico,51087,51087200108,2688
2021,VA,Virginia,Halifax,51083,51083930400,3796
2021,VA,Virginia,Prince William,51153,51153901601,3552
2021,VA,Virginia,Halifax,51083,51083930100,2969
2021,VA,Virginia,Prince William,51153,51153901412,5768
2021,VA,Virginia,Hanover,51085,51085321402,3270
2021,VA,Virginia,Henrico,51087,51087200501,2154
2021,VA,Virginia,Henry,51089,51089010500,4114
2021,VA,Virginia,Prince William,51153,51153901235,3052
2021,VA,Virginia,Prince William,51153,51153901511,1851
2021,VA,Virginia,Isle of Wight,51093,51093280103,6690
2021,VA,Virginia,Henrico,51087,51087200301,1250
2021,VA,Virginia,Patrick,51141,51141030200,6202
2021,VA,Virginia,Montgomery,51121,51121020900,5012
2021,VA,Virginia,Henrico,51087,51087200413,4566
2021,VA,Virginia,Hanover,51085,51085321300,6336
2021,VA,Virginia,Henrico,51087,51087200120,7805
2021,VA,Virginia,Roanoke,51161,51161030701,6715
2021,VA,Virginia,Prince William,51153,51153901413,4100
2021,VA,Virginia,Hanover,51085,51085321202,3915
2021,VA,Virginia,New Kent,51127,51127700100,5734
2021,VA,Virginia,Henrico,51087,51087200305,4136
2021,VA,Virginia,Henry,51089,51089010100,3965
2021,VA,Virginia,Montgomery,51121,51121021300,3571
2021,VA,Virginia,Henrico,51087,51087200201,2645
2021,VA,Virginia,Henrico,51087,51087201003,6020
2021,VA,Virginia,Prince George,51149,51149850400,5182
2021,VA,Virginia,Roanoke,51161,51161031000,3856
2021,VA,Virginia,James City,51095,51095080203,3510
2021,VA,Virginia,Hanover,51085,51085320500,3001
2021,VA,Virginia,Montgomery,51121,51121020600,5209
2021,VA,Virginia,Prince William,51153,51153901701,7943
2021,VA,Virginia,Henrico,51087,51087200125,3897
2021,VA,Virginia,Henry,51089,51089011300,4169
2021,VA,Virginia,Pittsylvania,51143,51143010500,5115
2021,VA,Virginia,Richmond,51159,51159040100,5416
2021,VA,Virginia,Henrico,51087,51087200406,8986
2021,VA,Virginia,Roanoke,51161,51161030801,5284
2021,VA,Virginia,King George,51099,51099040400,3942
2021,VA,Virginia,Prince William,51153,51153901415,3853
2021,VA,Virginia,Loudoun,51107,51107611024,4456
2021,VA,Virginia,Henrico,51087,51087200600,4839
2021,VA,Virginia,Northampton,51131,51131930200,3820
2021,VA,Virginia,Louisa,51109,51109950202,3682
2021,VA,Virginia,Lee,51105,51105950500,4914
2021,VA,Virginia,Prince William,51153,51153901237,3076
2021,VA,Virginia,Henrico,51087,51087200503,3769
2021,VA,Virginia,Henrico,51087,51087201202,6091
2021,VA,Virginia,Loudoun,51107,51107611502,5702
2021,VA,Virginia,Richmond,51159,51159040200,3838
2021,VA,Virginia,Montgomery,51121,51121021000,4630
2021,VA,Virginia,Henrico,51087,51087201101,6920
2021,VA,Virginia,Louisa,51109,51109950201,4629
2021,VA,Virginia,Henrico,51087,51087200303,3639
2021,VA,Virginia,Loudoun,51107,51107611804,4954
2021,VA,Virginia,Henrico,51087,51087200905,5046
2021,VA,Virginia,Henrico,51087,51087200802,1924
2021,WA,Washington,King,53033,53033006500,4157
2021,VA,Virginia,Prince William,51153,51153901414,4809
2021,VA,Virginia,Prince William,51153,51153901602,7539
2021,VA,Virginia,Orange,51137,51137110300,6976
2021,VA,Virginia,Lee,51105,51105950600,4180
2021,VA,Virginia,Loudoun,51107,51107611025,4767
2021,VA,Virginia,Prince William,51153,51153900702,7355
2021,VA,Virginia,Isle of Wight,51093,51093280400,4039
2021,VA,Virginia,Loudoun,51107,51107611018,2228
2021,VA,Virginia,Prince William,51153,51153901305,2999
2021,VA,Virginia,Roanoke,51161,51161030100,3802
2021,VA,Virginia,Prince William,51153,51153901224,4212
2021,VA,Virginia,Prince George,51149,51149850301,6623
2021,VA,Virginia,Prince William,51153,51153901900,5383
2021,VA,Virginia,Loudoun,51107,51107611900,6862
2021,VA,Virginia,Middlesex,51119,51119951100,2880
2021,VA,Virginia,Loudoun,51107,51107610603,2700
2021,VA,Virginia,Loudoun,51107,51107610504,6850
2021,VA,Virginia,Prince William,51153,51153901303,4585
2021,VA,Virginia,Henrico,51087,51087201602,4916
2021,VA,Virginia,Mathews,51115,51115951400,4577
2021,VA,Virginia,Grayson,51077,51077060201,3004
2021,VA,Virginia,Prince William,51153,51153901702,3806
2021,VA,Virginia,Hanover,51085,51085320601,4243
2021,VA,Virginia,Henrico,51087,51087201001,5847
2021,VA,Virginia,Middlesex,51119,51119951200,2573
2021,VA,Virginia,Mecklenburg,51117,51117930300,3276
2021,VA,Virginia,Prince William,51153,51153901417,2222
2021,VA,Virginia,Roanoke,51161,51161030900,5386
2021,VA,Virginia,Loudoun,51107,51107611012,4313
2021,VA,Virginia,Prince William,51153,51153901416,4659
2021,VA,Virginia,Lancaster,51103,51103030100,3500
2021,VA,Virginia,Prince William,51153,51153901009,6829
2021,VA,Virginia,Powhatan,51145,51145500300,2773
2021,VA,Virginia,Prince William,51153,51153900408,4279
2021,VA,Virginia,Mathews,51115,51115951300,4401
2021,VA,Virginia,Prince William,51153,51153900410,4659
2021,VA,Virginia,Loudoun,51107,51107611002,3869
2021,VA,Virginia,Henrico,51087,51087201403,5816
2021,VA,Virginia,James City,51095,51095080202,5426
2021,VA,Virginia,Loudoun,51107,51107610900,2292
2021,VA,Virginia,Middlesex,51119,51119951000,3906
2021,VA,Virginia,Loudoun,51107,51107610102,3740
2021,VA,Virginia,Greensville,51081,51081880102,3276
2021,VA,Virginia,King George,51099,51099040300,7589
2021,VA,Virginia,King William,51101,51101950101,4194
2021,VA,Virginia,Nottoway,51135,51135000200,2719
2021,VA,Virginia,Prince William,51153,51153901001,6228
2021,VA,Virginia,Prince William,51153,51153901503,5781
2021,VA,Virginia,Loudoun,51107,51107610602,2161
2021,VA,Virginia,Henry,51089,51089010900,2755
2021,VA,Virginia,Prince William,51153,51153900202,3764
2021,VA,Virginia,Halifax,51083,51083930201,5164
2021,VA,Virginia,Prince Edward,51147,51147930100,6679
2021,VA,Virginia,Prince William,51153,51153901227,4988
2021,VA,Virginia,Prince William,51153,51153901012,3127
2021,VA,Virginia,Prince William,51153,51153901225,4525
2021,VA,Virginia,Prince William,51153,51153901306,5211
2021,VA,Virginia,Montgomery,51121,51121020201,5567
2021,VA,Virginia,Henry,51089,51089010200,5112
2021,VA,Virginia,Prince George,51149,51149850501,5984
2021,VA,Virginia,King George,51099,51099040200,4130
2021,VA,Virginia,Prince William,51153,51153901010,4158
2021,VA,Virginia,Loudoun,51107,51107611022,5872
2021,VA,Virginia,Prince George,51149,51149850502,5263
2021,VA,Virginia,Hanover,51085,51085321401,2103
2021,VA,Virginia,Loudoun,51107,51107611300,5913
2021,VA,Virginia,Northumberland,51133,51133020300,5292
2021,VA,Virginia,Prince William,51153,51153901228,6036
2021,VA,Virginia,Henrico,51087,51087200700,3586
2021,VA,Virginia,Lee,51105,51105950100,3438
2021,VA,Virginia,Patrick,51141,51141030302,4172
2021,VA,Virginia,Henrico,51087,51087200104,5186
2021,VA,Virginia,Henry,51089,51089010602,4025
2021,VA,Virginia,Prince Edward,51147,51147930300,7053
2021,VA,Virginia,Powhatan,51145,51145500200,8844
2021,VA,Virginia,Pittsylvania,51143,51143011100,2929
2021,VA,Virginia,Henrico,51087,51087200404,2959
2021,VA,Virginia,Loudoun,51107,51107610601,6930
2021,VA,Virginia,Hanover,51085,51085320701,2834
2021,VA,Virginia,Prince William,51153,51153901100,4932
2021,VA,Virginia,King and Queen,51097,51097950500,3064
2021,VA,Virginia,Loudoun,51107,51107611009,5410
2021,VA,Virginia,Prince William,51153,51153900403,5108
2021,VA,Virginia,James City,51095,51095080301,8863
2021,VA,Virginia,James City,51095,51095080102,4014
2021,VA,Virginia,James City,51095,51095080205,3040
2021,VA,Virginia,Highland,51091,51091970100,2321
2021,VA,Virginia,Prince William,51153,51153901230,4296
2021,VA,Virginia,Henry,51089,51089011100,2696
2021,VA,Virginia,King George,51099,51099040500,2946
2021,VA,Virginia,Nelson,51125,51125950300,4413
2021,VA,Virginia,Prince William,51153,51153901011,5456
2021,VA,Virginia,Loudoun,51107,51107611010,1617
2021,VA,Virginia,Isle of Wight,51093,51093280106,2763
2021,VA,Virginia,Prince William,51153,51153900502,2047
2021,VA,Virginia,Prince William,51153,51153900701,4976
2021,VA,Virginia,Loudoun,51107,51107611023,5746
2021,VA,Virginia,Henrico,51087,51087200124,4457
2021,VA,Virginia,Greene,51079,51079030101,3865
2021,VA,Virginia,James City,51095,51095080401,6825
2021,VA,Virginia,Prince William,51153,51153901408,7291
2021,VA,Virginia,King William,51101,51101950102,5985
2021,VA,Virginia,Orange,51137,51137110102,8822
2021,VA,Virginia,Loudoun,51107,51107610101,3843
2021,VA,Virginia,Prince William,51153,51153901507,2564
2021,VA,Virginia,Pulaski,51155,51155210400,5152
2021,VA,Virginia,Rockbridge,51163,51163930300,6434
2021,VA,Virginia,Roanoke,51161,51161030500,4261
2021,VA,Virginia,Loudoun,51107,51107611011,3450
2021,VA,Virginia,Montgomery,51121,51121021400,5103
2021,VA,Virginia,Louisa,51109,51109950300,8551
2021,VA,Virginia,Spotsylvania,51177,51177020308,3756
2021,VA,Virginia,Spotsylvania,51177,51177020114,5770
2021,VA,Virginia,Spotsylvania,51177,51177020111,2380
2021,VA,Virginia,Shenandoah,51171,51171040600,3619
2021,VA,Virginia,Harrisonburg,51660,51660000205,5087
2021,VA,Virginia,Alexandria,51510,51510200406,4482
2021,VA,Virginia,Hampton,51650,51650010312,3374
2021,VA,Virginia,Fredericksburg,51630,51630000500,5845
2021,VA,Virginia,Danville,51590,51590000300,3506
2021,VA,Virginia,Hampton,51650,51650010314,1852
2021,VA,Virginia,Stafford,51179,51179010404,5894
2021,VA,Virginia,Newport News,51700,51700032001,2850
2021,VA,Virginia,Newport News,51700,51700032117,4358
2021,VA,Virginia,Hampton,51650,51650010702,3730
2021,VA,Virginia,Stafford,51179,51179010406,3144
2021,VA,Virginia,Smyth,51173,51173030500,2799
2021,VA,Virginia,Scott,51169,51169030500,4015
2021,VA,Virginia,Washington,51191,51191010300,6949
2021,VA,Virginia,Danville,51590,51590001400,3232
2021,VA,Virginia,Sussex,51183,51183870202,1082
2021,VA,Virginia,Stafford,51179,51179010304,5297
2021,VA,Virginia,Chesapeake,51550,51550021012,6109
2021,VA,Virginia,Newport News,51700,51700031901,3734
2021,VA,Virginia,Stafford,51179,51179010201,1974
2021,VA,Virginia,Chesapeake,51550,51550021501,10150
2021,VA,Virginia,Chesapeake,51550,51550021101,5079
2021,VA,Virginia,Westmoreland,51193,51193010200,3498
2021,VA,Virginia,Shenandoah,51171,51171040201,2580
2021,VA,Virginia,Danville,51590,51590000500,1637
2021,VA,Virginia,Chesapeake,51550,51550021404,7671
2021,VA,Virginia,Rockingham,51165,51165011900,3006
2021,VA,Virginia,Danville,51590,51590000200,3814
2021,VA,Virginia,Chesapeake,51550,51550020400,2973
2021,VA,Virginia,Tazewell,51185,51185020600,4358
2021,VA,Virginia,Fredericksburg,51630,51630000302,4424
2021,VA,Virginia,Hampton,51650,51650011000,6109
2021,VA,Virginia,Hampton,51650,51650010313,6673
2021,VA,Virginia,Alexandria,51510,51510200600,4490
2021,VA,Virginia,Spotsylvania,51177,51177020405,3443
2021,VA,Virginia,Spotsylvania,51177,51177020311,5043
2021,VA,Virginia,Chesapeake,51550,51550021009,4262
2021,VA,Virginia,Hampton,51650,51650011200,2839
2021,VA,Virginia,Bristol,51520,51520020200,5331
2021,VA,Virginia,Stafford,51179,51179010202,5959
2021,VA,Virginia,Stafford,51179,51179010207,7521
2021,VA,Virginia,Chesapeake,51550,51550021013,4670
2021,VA,Virginia,Stafford,51179,51179010305,5674
2021,VA,Virginia,Chesapeake,51550,51550020807,7456
2021,VA,Virginia,Charlottesville,51540,51540000800,3642
2021,VA,Virginia,Chesapeake,51550,51550021502,7173
2021,VA,Virginia,Danville,51590,51590000600,2349
2021,VA,Virginia,Russell,51167,51167030600,3876
2021,VA,Virginia,Southampton,51175,51175200200,2882
2021,VA,Virginia,Spotsylvania,51177,51177020104,4589
2021,VA,Virginia,York,51199,51199050205,4628
2021,VA,Virginia,Chesapeake,51550,51550021010,5665
2021,VA,Virginia,Newport News,51700,51700030300,6217
2021,VA,Virginia,Martinsville,51690,51690000500,2907
2021,VA,Virginia,Hampton,51650,51650011100,696
2021,VA,Virginia,Newport News,51700,51700032127,4169
2021,VA,Virginia,Wise,51195,51195931400,5258
2021,VA,Virginia,Danville,51590,51590000800,2690
2021,VA,Virginia,Chesapeake,51550,51550020804,6814
2021,VA,Virginia,Washington,51191,51191010200,5180
2021,VA,Virginia,Stafford,51179,51179010303,8582
2021,VA,Virginia,Newport News,51700,51700032129,3027
2021,VA,Virginia,Russell,51167,51167030100,4672
2021,VA,Virginia,Rockingham,51165,51165010900,2581
2021,VA,Virginia,Newport News,51700,51700032002,6155
2021,VA,Virginia,Wise,51195,51195931600,3139
2021,VA,Virginia,Westmoreland,51193,51193010300,2979
2021,VA,Virginia,Rockingham,51165,51165010500,2356
2021,VA,Virginia,Chesapeake,51550,51550020808,3751
2021,VA,Virginia,Washington,51191,51191010800,3133
2021,VA,Virginia,Colonial Heights,51570,51570830200,3525
2021,WA,Washington,Jefferson,53031,53031950702,2131
2021,VA,Virginia,Alexandria,51510,51510200106,3176
2021,VA,Virginia,Charlottesville,51540,51540000501,3305
2021,VA,Virginia,Sussex,51183,51183870100,2697
2021,VA,Virginia,Harrisonburg,51660,51660000204,3542
2021,VA,Virginia,Alexandria,51510,51510201400,4199
2021,VA,Virginia,Galax,51640,51640070101,4487
2021,VA,Virginia,Warren,51187,51187020602,2886
2021,VA,Virginia,Sussex,51183,51183870201,3680
2021,VA,Virginia,Fairfax City,51600,51600300200,4775
2021,VA,Virginia,Alexandria,51510,51510200107,5766
2021,VA,Virginia,Shenandoah,51171,51171040100,9068
2021,VA,Virginia,York,51199,51199050304,5348
2021,VA,Virginia,Sussex,51183,51183870400,1767
2021,VA,Virginia,Wise,51195,51195931300,3751
2021,VA,Virginia,Rockingham,51165,51165011400,5592
2021,VA,Virginia,Fairfax City,51600,51600300300,5470
2021,VA,Virginia,Newport News,51700,51700031701,4224
2021,VA,Virginia,Manassas,51683,51683910202,7678
2021,VA,Virginia,Emporia,51595,51595890100,2939
2021,VA,Virginia,Washington,51191,51191010900,4233
2021,VA,Virginia,Wythe,51197,51197050100,5611
2021,VA,Virginia,Stafford,51179,51179010206,5208
2021,VA,Virginia,Alexandria,51510,51510201203,7165
2021,VA,Virginia,Alexandria,51510,51510200103,7151
2021,VA,Virginia,Hampton,51650,51650010602,3091
2021,VA,Virginia,Fairfax City,51600,51600300400,3715
2021,VA,Virginia,York,51199,51199050305,3214
2021,VA,Virginia,Chesapeake,51550,51550021602,6590
2021,VA,Virginia,Chesapeake,51550,51550020805,5373
2021,VA,Virginia,Chesapeake,51550,51550021601,8183
2021,VA,Virginia,Hampton,51650,51650011800,4880
2021,VA,Virginia,Fredericksburg,51630,51630000400,3143
2021,VA,Virginia,Newport News,51700,51700030600,2560
2021,VA,Virginia,Tazewell,51185,51185020800,2191
2021,VA,Virginia,Fairfax City,51600,51600300100,5129
2021,VA,Virginia,Warren,51187,51187020200,2766
2021,VA,Virginia,Lynchburg,51680,51680000801,2115
2021,VA,Virginia,Alexandria,51510,51510200405,6744
2021,VA,Virginia,Rockingham,51165,51165010800,6397
2021,VA,Virginia,Stafford,51179,51179010105,6783
2021,VA,Virginia,Rockingham,51165,51165010600,3651
2021,VA,Virginia,Chesapeake,51550,51550020002,4607
2021,VA,Virginia,Stafford,51179,51179010107,3265
2021,VA,Virginia,Rockingham,51165,51165010700,3318
2021,VA,Virginia,Rockingham,51165,51165011500,5895
2021,VA,Virginia,Chesapeake,51550,51550020500,1429
2021,VA,Virginia,Rockingham,51165,51165010200,3468
2021,VA,Virginia,Shenandoah,51171,51171040202,3130
2021,VA,Virginia,Rockingham,51165,51165011000,3034
2021,VA,Virginia,Buena Vista,51530,51530930600,6650
2021,VA,Virginia,Rockingham,51165,51165012000,5028
2021,VA,Virginia,Manassas,51683,51683910401,6324
2021,VA,Virginia,Martinsville,51690,51690000200,2247
2021,VA,Virginia,Scott,51169,51169030200,4167
2021,VA,Virginia,Harrisonburg,51660,51660000207,6931
2021,VA,Virginia,Chesapeake,51550,51550020003,5634
2021,VA,Virginia,Newport News,51700,51700032131,4783
2021,VA,Virginia,Hampton,51650,51650010800,5317
2021,VA,Virginia,Russell,51167,51167030300,4018
2021,VA,Virginia,Shenandoah,51171,51171040300,3737
2021,VA,Virginia,Russell,51167,51167030401,5682
2021,VA,Virginia,Charlottesville,51540,51540000900,2265
2021,VA,Virginia,Smyth,51173,51173030302,3913
2021,VA,Virginia,Newport News,51700,51700032123,5680
2021,VA,Virginia,Smyth,51173,51173030701,4768
2021,VA,Virginia,Russell,51167,51167030200,5469
2021,VA,Virginia,Harrisonburg,51660,51660000101,4345
2021,VA,Virginia,Rockingham,51165,51165011600,2164
2021,VA,Virginia,Chesapeake,51550,51550020903,2795
2021,VA,Virginia,Lynchburg,51680,51680001100,1752
2021,VA,Virginia,Smyth,51173,51173030200,4658
2021,VA,Virginia,Smyth,51173,51173030600,3191
2021,VA,Virginia,Chesapeake,51550,51550021102,7898
2021,VA,Virginia,Hampton,51650,51650012000,3217
2021,VA,Virginia,Scott,51169,51169030600,4037
2021,VA,Virginia,Stafford,51179,51179010502,4211
2021,VA,Virginia,Charlottesville,51540,51540000201,2791
2021,VA,Virginia,Wise,51195,51195930900,4504
2021,VA,Virginia,Stafford,51179,51179010301,3786
2021,VA,Virginia,Harrisonburg,51660,51660000401,3106
2021,VA,Virginia,Lynchburg,51680,51680000900,6140
2021,VA,Virginia,Wythe,51197,51197050401,4010
2021,VA,Virginia,Chesapeake,51550,51550020100,4532
2021,VA,Virginia,Scott,51169,51169030400,3922
2021,VA,Virginia,Alexandria,51510,51510200701,653
2021,VA,Virginia,Washington,51191,51191010502,4120
2021,VA,Virginia,Hopewell,51670,51670820400,5317
2021,VA,Virginia,Hampton,51650,51650010103,7108
2021,VA,Virginia,Manassas,51683,51683910100,4213
2021,VA,Virginia,Lynchburg,51680,51680000500,367
2021,VA,Virginia,Lexington,51678,51678930500,7042
2021,VA,Virginia,Charlottesville,51540,51540000202,5617
2021,VA,Virginia,Newport News,51700,51700032132,5536
2021,VA,Virginia,Harrisonburg,51660,51660000102,4671
2021,VA,Virginia,Newport News,51700,51700030100,4468
2021,VA,Virginia,Westmoreland,51193,51193010400,5743
2021,VA,Virginia,Hopewell,51670,51670820100,1555
2021,VA,Virginia,Surry,51181,51181860100,3407
2021,VA,Virginia,Bristol,51520,51520020300,2864
2021,VA,Virginia,Tazewell,51185,51185020900,2079
2021,VA,Virginia,Manassas Park,51685,51685920100,6248
2021,VA,Virginia,Fredericksburg,51630,51630000200,5209
2021,VA,Virginia,Spotsylvania,51177,51177020110,3721
2021,VA,Virginia,Hampton,51650,51650010307,5339
2021,VA,Virginia,Chesapeake,51550,51550021005,5482
2021,VA,Virginia,Wythe,51197,51197050200,6773
2021,VA,Virginia,Manassas,51683,51683910301,4429
2021,VA,Virginia,York,51199,51199050203,6652
2021,VA,Virginia,Hampton,51650,51650010703,3176
2021,VA,Virginia,Warren,51187,51187020400,4764
2021,VA,Virginia,Lynchburg,51680,51680000700,3483
2021,VA,Virginia,Spotsylvania,51177,51177020306,5247
2021,VA,Virginia,Hopewell,51670,51670820500,4891
2021,VA,Virginia,Hampton,51650,51650010311,4421
2021,VA,Virginia,Washington,51191,51191010602,2748
2021,VA,Virginia,Hampton,51650,51650010309,4479
2021,VA,Virginia,Tazewell,51185,51185020100,3690
2021,VA,Virginia,Newport News,51700,51700030400,3764
2021,VA,Virginia,Chesapeake,51550,51550020809,4894
2021,VA,Virginia,Bristol,51520,51520020100,3853
2021,VA,Virginia,Newport News,51700,51700032006,3890
2021,VA,Virginia,Fredericksburg,51630,51630000100,3018
2021,VA,Virginia,Newport News,51700,51700031300,4312
2021,VA,Virginia,Wise,51195,51195931100,2918
2021,VA,Virginia,Newport News,51700,51700031702,4754
2021,VA,Virginia,Newport News,51700,51700030900,2138
2021,VA,Virginia,Spotsylvania,51177,51177020403,3785
2021,VA,Virginia,Alexandria,51510,51510202001,2167
2021,VA,Virginia,Stafford,51179,51179010211,4245
2021,VA,Virginia,Spotsylvania,51177,51177020309,5649
2021,VA,Virginia,Manassas,51683,51683910302,5598
2021,VA,Virginia,Martinsville,51690,51690000300,2501
2021,VA,Virginia,Charlottesville,51540,51540000700,4278
2021,VA,Virginia,Spotsylvania,51177,51177020201,5843
2021,VA,Virginia,Harrisonburg,51660,51660000302,5898
2021,VA,Virginia,Alexandria,51510,51510200301,3103
2021,VA,Virginia,Spotsylvania,51177,51177020406,3470
2021,VA,Virginia,Harrisonburg,51660,51660000206,4699
2021,VA,Virginia,Alexandria,51510,51510200102,4429
2021,VA,Virginia,Hampton,51650,51650011300,2207
2021,VA,Virginia,Stafford,51179,51179010106,2890
2021,VA,Virginia,Spotsylvania,51177,51177020304,4180
2021,VA,Virginia,Alexandria,51510,51510201900,1679
2021,VA,Virginia,Chesapeake,51550,51550020700,5318
2021,VA,Virginia,Charlottesville,51540,51540000600,4351
2021,VA,Virginia,Alexandria,51510,51510200801,2553
2021,VA,Virginia,Charlottesville,51540,51540000502,4675
2021,VA,Virginia,Hopewell,51670,51670820600,5674
2021,VA,Virginia,Alexandria,51510,51510201204,2844
2021,VA,Virginia,Lynchburg,51680,51680000100,4490
2021,VA,Virginia,Alexandria,51510,51510201000,2797
2021,VA,Virginia,York,51199,51199050401,3300
2021,VA,Virginia,Alexandria,51510,51510200105,3777
2021,VA,Virginia,Stafford,51179,51179010210,6681
2021,VA,Virginia,Wise,51195,51195931200,6649
2021,VA,Virginia,Tazewell,51185,51185020200,5354
2021,VA,Virginia,Spotsylvania,51177,51177020107,1806
2021,VA,Virginia,Russell,51167,51167030500,2115
2021,VA,Virginia,Spotsylvania,51177,51177020407,5071
2021,VA,Virginia,Hampton,51650,51650012100,5910
2021,VA,Virginia,Chesapeake,51550,51550021403,4890
2021,VA,Virginia,Chesapeake,51550,51550021401,2028
2021,VA,Virginia,Charlottesville,51540,51540000401,3324
2021,VA,Virginia,Washington,51191,51191011000,3416
2021,VA,Virginia,Alexandria,51510,51510201300,3105
2021,VA,Virginia,Stafford,51179,51179010108,5686
2021,VA,Virginia,Fairfax City,51600,51600300500,3476
2021,VA,Virginia,Chesapeake,51550,51550021006,7933
2021,VA,Virginia,Lynchburg,51680,51680001800,2003
2021,VA,Virginia,Newport News,51700,51700031800,3960
2021,VA,Virginia,Wythe,51197,51197050402,5187
2021,VA,Virginia,Chesapeake,51550,51550020600,4053
2021,VA,Virginia,Wythe,51197,51197050301,4454
2021,VA,Virginia,Alexandria,51510,51510200802,2909
2021,VA,Virginia,Alexandria,51510,51510200407,3948
2021,VA,Virginia,Galax,51640,51640070102,2555
2021,VA,Virginia,Rockingham,51165,51165010400,2531
2021,VA,Virginia,Covington,51580,51580060100,3098
2021,VA,Virginia,Lynchburg,51680,51680000802,2870
2021,VA,Virginia,York,51199,51199050402,3527
2021,VA,Virginia,Spotsylvania,51177,51177020105,2284
2021,VA,Virginia,Alexandria,51510,51510200500,4272
2021,VA,Virginia,Warren,51187,51187020300,6393
2021,VA,Virginia,Surry,51181,51181860200,3651
2021,VA,Virginia,Lynchburg,51680,51680001000,3070
2021,VA,Virginia,York,51199,51199050500,2960
2021,VA,Virginia,Spotsylvania,51177,51177020408,2795
2021,VA,Virginia,Spotsylvania,51177,51177020113,4341
2021,VA,Virginia,Spotsylvania,51177,51177020205,4571
2021,VA,Virginia,Alexandria,51510,51510201500,3602
2021,VA,Virginia,Alexandria,51510,51510200104,3963
2021,VA,Virginia,Stafford,51179,51179010213,2581
2021,VA,Virginia,Chesapeake,51550,51550021004,5608
2021,VA,Virginia,Stafford,51179,51179010504,1735
2021,VA,Virginia,Spotsylvania,51177,51177020112,2774
2021,VA,Virginia,Sussex,51183,51183870300,2861
2021,VA,Virginia,Spotsylvania,51177,51177020310,4251
2021,VA,Virginia,Newport News,51700,51700032124,3874
2021,VA,Virginia,Warren,51187,51187020700,3214
